ĐỀ MỤC,CHỦ ĐỀ CON,MÃ SỐ,CÂU HỎI,CÂU TRẢ LỜI,keywords
ĐTĐ Type 1,,Q013,Cơ chế tự miễn ảnh hưởng thế nào đến tế bào beta tuyến tụy?,"Tế bào T và các thành phần miễn dịch tấn công đảo tụy, gây viêm (insulitis) và phá hủy chọn lọc tế bào beta; quá trình này được phản ánh qua sự xuất hiện của các tự kháng thể đặc hiệu.",tự miễn; tế bào beta; tuyến tụy; cơ chế tự miễn type 1; hủy hoại tế bào beta; miễn dịch tế bào beta
ĐTĐ Type 1,,Q014,Ai có nguy cơ cao bị đái tháo đường type 1?,"Người có thân nhân bậc một mắc bệnh, người mang kiểu gen HLA nguy cơ, hoặc có bệnh tự miễn khác; nguy cơ suốt đời vẫn thấp ở dân số chung nhưng cao hơn đáng kể trong các nhóm này.",nguy cơ type 1; đối tượng type 1; ai dễ mắc type 1; yếu tố nguy cơ; nhóm nguy cơ type 1; di truyền type 1
ĐTĐ Type 1,,Q015,Tại sao trẻ em và thanh thiếu niên thường mắc type 1 hơn?,"Ở nhóm tuổi này, đáp ứng tự miễn thường diễn tiến nhanh hơn, dẫn đến mất chức năng tế bào beta trong thời gian ngắn; biểu hiện lâm sàng vì thế rầm rộ và dễ vào DKA khi chẩn đoán muộn.",trẻ em type 1; thanh thiếu niên type 1; type 1 trẻ nhỏ; tuổi mắc type 1; lý do trẻ mắc type 1
ĐTĐ Type 1,,Q016,Người lớn tuổi có thể bị đái tháo đường type 1 không?,"Có; ở người lớn, type 1 thường diễn tiến chậm (LADA) nên dễ bị chẩn đoán nhầm là type 2; xét nghiệm tự kháng thể và C-peptide giúp phân biệt và lựa chọn điều trị phù hợp.",người lớn type 1; type 1 người già; người cao tuổi type 1; tuổi tác type 1; type 1 tuổi già
ĐTĐ Type 1,,Q017,"Khi bị type 1, cơ thể có biểu hiện gì bất thường?","Ngoài bộ ba khát nhiều – tiểu nhiều – ăn nhiều, có sụt cân nhanh, mệt, nhìn mờ; khi nặng có đau bụng, nôn, thở nhanh sâu do DKA; các triệu chứng thường xuất hiện trong vài tuần gần chẩn đoán.",triệu chứng type 1; biểu hiện type 1; dấu hiệu type 1; dấu hiệu nhận biết type 1; bất thường type 1; type 1 có gì lạ
ĐTĐ Type 1,,Q018,Tại sao bệnh nhân type 1 thường khát nước và đi tiểu nhiều?,"Đường huyết cao gây lợi niệu thẩm thấu, kéo nước ra theo glucose qua thận, làm tiểu nhiều; mất nước dẫn đến khát nhiều; đồng thời nhìn mờ do thay đổi thấu kính khi đường huyết tăng.",khát nước type 1; tiểu nhiều type 1; triệu chứng khát tiểu; đa niệu; đa khát; khát nước tiểu nhiều
ĐTĐ Type 1,,Q019,Nhiễm virus có thể dẫn tới type 1 như thế nào?,"Một số nhiễm virus được cho là kích hoạt đáp ứng miễn dịch ở người có nền tảng di truyền nhạy cảm (cơ chế “bắt chước phân tử”), từ đó tấn công nhầm vào tế bào beta; không phải mọi trường hợp nhiễm virus đều gây bệnh.",virus gây type 1; nhiễm virus type 1; virus khởi phát type 1; virus ảnh hưởng type 1; type 1 do virus
ĐTĐ Type 1,,Q020,Bác sĩ dựa vào những xét nghiệm nào để xác định type 1?,"Gồm đường huyết lúc đói, nghiệm pháp dung nạp glucose, HbA1c để chẩn đoán đái tháo đường; tự kháng thể (GAD, IA-2, ZnT8, IAA) và C-peptide thấp giúp khẳng định cơ chế tự miễn và thiếu insulin.",xét nghiệm type 1; chẩn đoán type 1; khám type 1; xét nghiệm máu type 1; cách xác định type 1; kiểm tra type 1
ĐTĐ Type 1,,Q021,Khác nhau giữa type 1 và type 2 là gì?,"Type 1 là thiếu insulin tuyệt đối do tự miễn, thường ở người trẻ và khởi phát nhanh; type 2 là đề kháng insulin kèm suy giảm tiết tương đối, thường liên quan tuổi lớn và yếu tố lối sống; tuy nhiên có vùng chồng lấp nên cần xét nghiệm hỗ trợ.",khác nhau type 1 type 2; phân biệt tiểu đường; so sánh đái tháo đường; đtđ loại 1 loại 2; triệu chứng type 1 type 2
ĐTĐ Type 1,,Q022,LADA diễn tiến chậm như thế nào?,"Tổn thương tự miễn tiến triển từ từ trong nhiều tháng đến vài năm; ban đầu có thể kiểm soát bằng thay đổi lối sống hoặc thuốc uống, nhưng dần suy kiệt tế bào beta và cần insulin để đạt kiểm soát bền vững.",LADA; LADA diễn tiến; chậm LADA; tiểu đường LADA; đái tháo đường tự miễn chậm
ĐTĐ Type 1,,Q023,"Nếu không điều trị, type 1 có thể gây biến chứng gì?","Trước mắt là DKA đe dọa tính mạng; lâu dài, kiểm soát kém làm tăng nguy cơ biến chứng mạch máu nhỏ (mắt, thận, thần kinh) và mạch máu lớn (tim mạch, đột quỵ); phát hiện sớm và dùng insulin đúng là then chốt.",biến chứng type 1; hậu quả không điều trị; tiểu đường không chữa; biến chứng đái tháo đường; đtđ loại 1 nguy hiểm; không điều trị type 1
ĐTĐ Type 1,,Q024,Nhiễm toan ceton nguy hiểm thế nào?,"Gây mất nước nặng, rối loạn điện giải, toan chuyển hóa, có thể dẫn tới phù não (đặc biệt ở trẻ) và tử vong nếu không xử trí; điều trị cần truyền dịch, insulin tĩnh mạch và theo dõi sát tại cơ sở y tế.",nhiễm toan ceton; nguy hiểm toan ceton; biến chứng ceton; dấu hiệu nhiễm toan; ceton niệu; toan ceton đtđ
ĐTĐ Type 1,,Q025,Xét nghiệm kháng thể tự miễn có ý nghĩa gì?,"Giúp xác nhận bệnh sinh tự miễn và phân biệt với type 2 hoặc các thể đái tháo đường khác; thường xét nghiệm GAD và kết hợp thêm IA-2, ZnT8, IAA để tăng độ nhạy, nhất là ở người lớn nghi ngờ LADA.",xét nghiệm kháng thể; ý nghĩa kháng thể tự miễn; chẩn đoán tự miễn; kháng thể tiểu đường; tầm soát kháng thể; xét nghiệm type 1
ĐTĐ Type 1,,Q026,HbA1c bao nhiêu thì gợi ý đái tháo đường?,"HbA1c ≥6,5% ở phòng xét nghiệm chuẩn hóa hỗ trợ chẩn đoán đái tháo đường; 5,7–6,4% gợi ý tiền đái tháo đường; HbA1c không cho biết type và có thể sai lệch trong thiếu máu, bệnh huyết sắc tố.",HbA1c; chỉ số HbA1c; mức HbA1c; HbA1c bao nhiêu; chẩn đoán đái tháo đường; đường huyết HbA1c
ĐTĐ Type 1,,Q027,Người có tiền sử gia đình mắc bệnh có nên tầm soát type 1 không?,"Nguy cơ cao hơn nên cần cảnh giác triệu chứng và đi khám sớm khi nghi ngờ; một số nơi có xét nghiệm tự kháng thể cho người nguy cơ cao để đánh giá giai đoạn tiền lâm sàng, từ đó theo dõi sát hơn.",tầm soát type 1; tiền sử gia đình; sàng lọc đái tháo đường; nguy cơ di truyền; tầm soát tiểu đường; người thân mắc bệnh
ĐTĐ Type 1,,Q028,Có cách nào phòng ngừa hoàn toàn type 1 không?,Hiện chưa có biện pháp phòng ngừa chắc chắn; nghiên cứu tập trung vào điều hòa miễn dịch và bảo tồn tế bào beta; quản lý sớm sau chẩn đoán giúp bảo vệ phần chức năng còn lại và giảm biến chứng.,phòng ngừa type 1; ngăn ngừa tiểu đường; cách phòng tránh; phòng bệnh đái tháo đường; phòng ngừa hoàn toàn
ĐTĐ Type 1,,Q029,Bệnh nhân type 1 cần theo dõi đường huyết như thế nào?,"Cần theo dõi thường xuyên bằng máy đo đường mao mạch hoặc hệ thống theo dõi liên tục (CGM) theo chỉ định; khi đường huyết rất cao, sốt hoặc nôn ói nên kiểm tra thể keton để phòng DKA và liên hệ cơ sở y tế.",theo dõi đường huyết; kiểm soát đường huyết; đường huyết type 1; tự theo dõi; quản lý đường huyết; chỉ số đường
ĐTĐ Type 1,,Q030,Vì sao cơ thể dùng mỡ thay đường khi thiếu insulin?,"Thiếu insulin làm glucose không vào tế bào, cơ thể chuyển sang phân giải mỡ để tạo năng lượng; sản phẩm phụ là thể keton tích tụ gây toan chuyển hóa, giải thích nguy cơ DKA ở type 1 khi kiểm soát kém.",thiếu insulin; cơ thể dùng mỡ; mỡ thay đường; chuyển hóa mỡ; năng lượng từ mỡ; lý do dùng mỡ
ĐTĐ Type 1,,Q031,Tế bào beta tuyến tụy là gì?,"Tế bào beta là một loại tế bào nằm trong đảo Langerhans của tuyến tụy, có chức năng sản xuất và tiết insulin – hormon giúp điều hòa đường huyết. Khi bị phá hủy (như trong đái tháo đường type 1), cơ thể sẽ thiếu insulin nghiêm trọng.",tế bào beta; tuyến tụy; chức năng tuyến tụy; sản xuất insulin; vai trò tế bào beta
ĐTĐ Type 1,,Q032,Insulin là gì?,"Insulin là hormon do tế bào beta tuyến tụy sản xuất, có vai trò vận chuyển glucose từ máu vào tế bào để tạo năng lượng và dự trữ, đồng thời ức chế gan sản xuất glucose. Thiếu insulin sẽ làm đường huyết tăng cao và rối loạn chuyển hóa.",insulin; hormone insulin; vai trò insulin; tác dụng insulin; điều hòa đường huyết; thiếu insulin
ĐTĐ Type 1,,Q033,Cơ chế tự miễn là gì?,"Cơ chế tự miễn xảy ra khi hệ miễn dịch của cơ thể nhận nhầm một số tế bào hoặc mô của chính mình là “vật lạ” và tấn công, gây tổn thương. Trong đái tháo đường type 1, tự miễn phá hủy tế bào beta tuyến tụy.",cơ chế tự miễn; bệnh tự miễn; hệ miễn dịch; tấn công cơ thể; nguyên nhân tự miễn; rối loạn miễn dịch
ĐTĐ Type 1,,Q034,Đảo Langerhans là gì?,"Là các cụm tế bào nội tiết nằm rải rác trong tuyến tụy, gồm nhiều loại tế bào như beta (tiết insulin), alpha (tiết glucagon), delta (tiết somatostatin)… giúp điều hòa đường huyết và các chức năng chuyển hóa khác.",đảo Langerhans; tiểu đảo Langerhans; tuyến tụy; tế bào beta; sản xuất insulin
ĐTĐ Type 1,,Q035,Glucose là gì?,"Glucose là một loại đường đơn, nguồn năng lượng chính cho tế bào; cơ thể lấy glucose từ thức ăn giàu carbohydrate hoặc gan tự sản xuất. Insulin giúp đưa glucose vào tế bào; khi thiếu insulin, glucose tích tụ trong máu gây tăng đường huyết.",glucose; đường glucose; đường huyết; năng lượng cơ thể; vai trò glucose; chuyển hóa đường
ĐTĐ Type 1,,Q036,Kháng thể tự miễn là gì?,"Là các protein do hệ miễn dịch sản xuất, nhận nhầm và gắn vào tế bào hoặc mô của cơ thể, kích hoạt phản ứng phá hủy. Ở type 1, kháng thể như anti-GAD, IA-2, ZnT8… tấn công tế bào beta.",kháng thể tự miễn; kháng thể; tự miễn dịch; tấn công cơ thể; dấu hiệu tự miễn; xét nghiệm kháng thể
ĐTĐ Type 1,,Q037,C-peptide là gì và tại sao cần xét nghiệm?,"C-peptide là đoạn protein được tách ra khi insulin được tạo thành; đo C-peptide giúp đánh giá lượng insulin cơ thể còn tự sản xuất. Ở type 1, C-peptide thường rất thấp hoặc không đo được.",C-peptide; xét nghiệm C-peptide; ý nghĩa C-peptide; sản xuất insulin; phân biệt tiểu đường; chẩn đoán tiểu đường
ĐTĐ Type 1,,Q038,Đề kháng insulin là gì?,"Là tình trạng tế bào giảm đáp ứng với insulin, buộc cơ thể tiết nhiều insulin hơn để duy trì đường huyết bình thường. Đề kháng insulin thường gặp ở type 2, ít liên quan đến type 1 vốn là thiếu insulin tuyệt đối.",đề kháng insulin; kháng insulin; insulin không hoạt động; tế bào đề kháng; nguyên nhân đề kháng; giảm nhạy insulin
ĐTĐ Type 1,,Q039,Tại sao đường huyết cao lại nguy hiểm?,"Đường huyết cao kéo dài gây tổn thương mạch máu và dây thần kinh, dẫn đến biến chứng ở mắt, thận, tim mạch, hệ thần kinh và răng miệng. Ngoài ra, tăng đường huyết cấp tính ở type 1 có thể gây nhiễm toan ceton, đe dọa tính mạng.",đường huyết cao; nguy hiểm đường huyết; biến chứng tiểu đường; tác hại đường cao; biến chứng tim mạch; biến chứng thận; biến chứng mắt
ĐTĐ Type 1,,Q040,Glucagon là gì và có vai trò gì?,"Glucagon là hormon do tế bào alpha của đảo tụy sản xuất, có tác dụng ngược với insulin: kích thích gan giải phóng glucose vào máu, giúp duy trì đường huyết khi đói. Ở type 1, thiếu insulin và tăng glucagon góp phần làm đường huyết cao hơn.",glucagon; hormone glucagon; vai trò glucagon; tăng đường huyết; tuyến tụy; điều hòa đường huyết
ĐTĐ Type 2,,Q001,Đái tháo đường típ 2 là bệnh gì?,"Là bệnh mạn tính thuộc nhóm rối loạn chuyển hóa, đặc trưng bởi đường huyết tăng cao do kết hợp giữa tình trạng kháng insulin (insulin resistance) và giảm tiết insulin (insulin secretion). Trước đây còn gọi là “đái tháo đường không phụ thuộc insulin” hoặc “đái tháo đường ở người lớn”, nhưng hiện nay bệnh có thể gặp ở mọi lứa tuổi.",đái tháo đường type 2 là gì; bệnh tiểu đường type 2; khái niệm đái tháo đường; định nghĩa đái tháo đường; đái tháo đường type 2
ĐTĐ Type 2,,Q002,Tỉ lệ mắc đái tháo đường típ 2 là bao nhiêu?,Khoảng 90–95% tổng số trường hợp đái tháo đường trên toàn thế giới là típ 2. Điều này khiến típ 2 trở thành dạng bệnh phổ biến nhất trong nhóm bệnh đái tháo đường.,tỉ lệ mắc; tỉ lệ tiểu đường; số người mắc; tỉ lệ hiện mắc; thống kê tiểu đường type 2; bao nhiêu người bệnh
ĐTĐ Type 2,,Q003,Cơ chế bệnh sinh chính của đái tháo đường típ 2 là gì?,"Bệnh xảy ra khi có sự kết hợp giữa kháng insulin ở các mô đích (gan, cơ, mô mỡ) khiến insulin hoạt động kém hiệu quả và giảm tiết insulin từ tế bào beta tuyến tụy, làm đường huyết tăng kéo dài.",cơ chế bệnh sinh; nguyên nhân bệnh; sao bị tiểu đường; hình thành bệnh; bệnh sinh đái tháo đường type 2
ĐTĐ Type 2,,Q004,Thiếu insulin tương đối nghĩa là gì?,"Là tình trạng tuyến tụy vẫn sản xuất insulin nhưng không đủ để vượt qua kháng insulin, đặc biệt khi nhu cầu của cơ thể tăng cao. Ban đầu cơ thể có thể bù trừ bằng cách tiết nhiều insulin hơn, nhưng lâu dần tế bào beta suy kiệt, không đáp ứng được nhu cầu.",thiếu insulin; insulin tương đối; thiếu hụt insulin; giảm insulin; insulin không đủ
ĐTĐ Type 2,,Q005,Kháng insulin là gì?,"Là tình trạng các mô đích phản ứng kém với insulin, cần nhiều insulin hơn mới đưa được glucose vào tế bào. Kháng insulin kéo dài khiến tuyến tụy phải làm việc quá mức và dần suy giảm chức năng.",kháng insulin; đề kháng insulin; nghĩa kháng insulin; insulin không hoạt động; tế bào đề kháng insulin
ĐTĐ Type 2,,Q006,Vì sao tuyến tụy yếu dần theo thời gian ở người bệnh típ 2?,"Khi kháng insulin kéo dài, tế bào beta phải hoạt động liên tục ở mức cao để bù trừ. Sự quá tải này gây tổn thương và giảm số lượng tế bào beta, khiến khả năng tiết insulin giảm theo thời gian.",tụy yếu dần; tuyến tụy suy giảm; tụy không hoạt động; tuyến tụy bị sao; tụy hỏng dần; tụy mất chức năng; tụy người tiểu đường
ĐTĐ Type 2,,Q007,Triệu chứng thường gặp của đái tháo đường típ 2 là gì?,"Khát nước nhiều, tiểu nhiều, ăn nhiều nhưng có thể sụt cân, mệt mỏi, nhìn mờ, vết thương lâu lành và dễ nhiễm trùng. Một số trường hợp không có triệu chứng rõ ràng và chỉ phát hiện khi đi khám hoặc xét nghiệm định kỳ.",triệu chứng; dấu hiệu bệnh; biểu hiện bệnh; nhận biết tiểu đường; dấu hiệu tiểu đường type 2; bệnh có triệu chứng gì; khô miệng; khát nước; ăn nhiều; sút cân
ĐTĐ Type 2,,Q008,Vì sao người bệnh có thể sụt cân dù ăn nhiều?,"Do glucose không vào được tế bào vì thiếu hoặc kháng insulin, cơ thể phải sử dụng mỡ và đạm để tạo năng lượng, dẫn tới sụt cân.",sụt cân; gầy nhanh; ăn nhiều gầy; gầy dù ăn nhiều; sụt cân tiểu đường; giảm cân không rõ; tại sao gầy
ĐTĐ Type 2,,Q009,Vì sao vết thương lâu lành và dễ nhiễm trùng ở người bệnh típ 2?,"Đường huyết cao kéo dài làm suy yếu hệ miễn dịch, giảm lưu lượng máu nuôi mô, tổn thương thần kinh, dẫn đến giảm cảm giác và khả năng bảo vệ, khiến vết thương lâu lành và dễ nhiễm trùng, đặc biệt ở chi dưới và khoang miệng.",vết thương lâu lành; nhiễm trùng; vết thương không lành; vết thương tiểu đường; dễ nhiễm trùng; mưng mủ; loét chân
ĐTĐ Type 2,,Q010,Các yếu tố nguy cơ chính của đái tháo đường típ 2 là gì?,"Tuổi trên 40, thừa cân hoặc béo phì (đặc biệt béo bụng), ít vận động, chế độ ăn giàu năng lượng nhưng ít chất xơ, tiền sử gia đình mắc bệnh, tăng huyết áp, rối loạn mỡ máu.",yếu tố nguy cơ; ai dễ mắc bệnh; nguyên nhân dẫn đến; nguy cơ tiểu đường; dễ bị tiểu đường; phòng ngừa tiểu đường; ai có nguy cơ; các yếu tố nguy cơ
ĐTĐ Type 2,,Q011,Mỡ bụng (mỡ tạng) ảnh hưởng thế nào đến nguy cơ mắc bệnh?,"Mỡ bụng tiết ra nhiều acid béo tự do và các chất trung gian gây viêm, làm giảm độ nhạy insulin ở gan và cơ, đồng thời tác động xấu tới tế bào beta tuyến tụy.",mỡ bụng; mỡ tạng; nguy cơ tiểu đường; béo phì; kháng insulin; ảnh hưởng mỡ bụng
ĐTĐ Type 2,,Q012,Người trẻ có thể mắc đái tháo đường típ 2 không?,"Có. Dù phổ biến ở người trưởng thành, tỷ lệ mắc ở thanh thiếu niên đang gia tăng, chủ yếu do béo phì, ít vận động và chế độ ăn không hợp lý.",tiểu đường người trẻ; người trẻ mắc tiểu đường; đái tháo đường trẻ em; tiểu đường type 2 trẻ; đái tháo đường thiếu niên
ĐTĐ Type 2,,Q013,Đái tháo đường típ 2 khác típ 1 ở điểm nào?,"Típ 1 là bệnh tự miễn phá hủy tế bào beta, thường xảy ra ở người trẻ và cần tiêm insulin ngay từ đầu. Típ 2 không do tự miễn, thường tiến triển chậm, khởi đầu có thể kiểm soát bằng thay đổi lối sống và thuốc uống.",khác biệt tiểu đường; phân biệt tiểu đường; tiểu đường type 1; tiểu đường type 2; khác type 1 type 2; so sánh tiểu đường
ĐTĐ Type 2,,Q014,LADA là gì và tại sao dễ nhầm với típ 2?,"LADA (đái tháo đường tự miễn tiềm ẩn ở người lớn) là dạng bệnh tự miễn khởi phát ở người trưởng thành, ban đầu giống típ 2 vì không cần insulin ngay, nhưng cơ chế bệnh giống típ 1 nên sớm cần insulin sau vài tháng đến vài năm.",LADA là gì; tiểu đường LADA; nhầm lẫn LADA; phân biệt LADA; tiểu đường tự miễn; LADA type 2
ĐTĐ Type 2,,Q015,Chẩn đoán đái tháo đường dựa trên tiêu chí nào?,"Theo Hiệp hội Đái tháo đường Hoa Kỳ (ADA), chẩn đoán dựa vào một trong các tiêu chí: đường huyết lúc đói ≥7,0 mmol/L; đường huyết 2 giờ sau nghiệm pháp dung nạp glucose ≥11,1 mmol/L; HbA1c ≥6,5%; hoặc đường huyết bất kỳ ≥11,1 mmol/L kèm triệu chứng.",chẩn đoán tiểu đường; tiêu chí chẩn đoán; cách chẩn đoán; xét nghiệm tiểu đường; chuẩn đoán đái tháo đường; đường huyết chẩn đoán
ĐTĐ Type 2,,Q016,Chỉ số HbA1c là gì và ngưỡng chẩn đoán?,"HbA1c là chỉ số phản ánh mức đường huyết trung bình trong 2–3 tháng trước. Giá trị ≥6,5% chẩn đoán đái tháo đường; 5,7–6,4% được coi là tiền đái tháo đường.",HbA1c là gì; chỉ số HbA1c; ngưỡng HbA1c; xét nghiệm HbA1c; chẩn đoán HbA1c; đường huyết HbA1c
ĐTĐ Type 2,,Q017,Đường huyết lúc đói là gì và ngưỡng chẩn đoán?,"Là lượng đường huyết đo sau khi nhịn ăn ít nhất 8 giờ. Kết quả ≥7,0 mmol/L chẩn đoán đái tháo đường; 5,6–6,9 mmol/L gợi ý tiền đái tháo đường.",đường huyết đói; glucose lúc đói; xét nghiệm đường huyết; ngưỡng đường huyết; chẩn đoán đường huyết đói; ý nghĩa đường huyết đói
ĐTĐ Type 2,,Q018,Nghiệm pháp dung nạp glucose là gì?,"Là xét nghiệm uống 75g glucose, đo đường huyết sau 2 giờ. Kết quả ≥11,1 mmol/L chẩn đoán đái tháo đường; 7,8–11,0 mmol/L gợi ý tiền đái tháo đường.",nghiệm pháp glucose; dung nạp glucose; xét nghiệm dung nạp; OGTT; glucose uống; kiểm tra đường huyết sau ăn
ĐTĐ Type 2,,Q019,Vì sao típ 2 không có tự kháng thể như típ 1?,"Vì bệnh típ 2 không xuất phát từ cơ chế tự miễn phá hủy tế bào beta, nên các xét nghiệm tự kháng thể như anti-GAD, IA-2, ZnT8… thường âm tính.",tự kháng thể; tiểu đường tự miễn; kháng thể type 1; kháng thể type 2; khác biệt kháng thể; type 2 không kháng thể
ĐTĐ Type 2,,Q020,Ăn uống lành mạnh và vận động có lợi gì cho bệnh típ 2?,"Giúp giảm cân, cải thiện độ nhạy insulin, giảm đường huyết, huyết áp và mỡ máu, từ đó giảm nguy cơ biến chứng và nhu cầu dùng thuốc.",ăn uống tiểu đường; vận động tiểu đường; lợi ích ăn uống; lợi ích vận động; điều trị tiểu đường; kiểm soát đường huyết; lối sống lành mạnh
ĐTĐ Type 2,,Q021,Tại sao đường huyết cao gây mờ mắt?,"Đường huyết cao thay đổi áp lực thẩm thấu trong thủy tinh thể, làm biến đổi khúc xạ và mờ mắt tạm thời; nếu kéo dài, sẽ gây tổn thương võng mạc.",đường huyết cao; mờ mắt; biến chứng mắt; võng mạc tiểu đường; bệnh võng mạc; nhìn mờ; thị lực giảm; đục thủy tinh thể
ĐTĐ Type 2,,Q022,Vì sao người bệnh típ 2 hay mệt mỏi?,"Do tế bào không sử dụng hiệu quả glucose và mất năng lượng, kèm mất nước do tiểu nhiều, dẫn đến cảm giác mệt mỏi, uể oải.",mệt mỏi; tiểu đường mệt mỏi; đường huyết cao; thiếu năng lượng; kháng insulin; suy nhược; kém hấp thu
ĐTĐ Type 2,,Q023,Tiền đái tháo đường là gì?,Là tình trạng đường huyết cao hơn bình thường nhưng chưa đủ tiêu chuẩn chẩn đoán đái tháo đường. Đây là giai đoạn nguy cơ cao nhưng có thể đảo ngược nếu thay đổi lối sống kịp thời.,tiền đái tháo đường; tiền tiểu đường; định nghĩa tiền tiểu đường; đường huyết tiền tiểu đường; ngưỡng tiền tiểu đường; nguy cơ tiểu đường
ĐTĐ Type 2,,Q024,Bao lâu nên kiểm tra HbA1c?,Nếu đường huyết ổn định: 2 lần/năm; nếu chưa đạt mục tiêu hoặc mới thay đổi điều trị: mỗi 3 tháng/lần.,HbA1c; kiểm tra HbA1c; xét nghiệm HbA1c; tần suất HbA1c; bao lâu xét nghiệm; định kỳ HbA1c; chỉ số HbA1c
ĐTĐ Type 2,,Q025,Khi nào cần tầm soát típ 2?,"Từ 35 tuổi trở lên hoặc sớm hơn nếu có yếu tố nguy cơ như thừa cân, ít vận động, tiền sử gia đình, tăng huyết áp, rối loạn mỡ máu.",tầm soát tiểu đường; sàng lọc tiểu đường; khi nào tầm soát; ai cần tầm soát; dấu hiệu tiểu đường; yếu tố nguy cơ; xét nghiệm tiểu đường
ĐTĐ Type 2,,Q026,Có thể phòng ngừa hoặc trì hoãn típ 2 không?,"Có. Thay đổi lối sống lành mạnh (giảm cân, ăn cân đối, tăng hoạt động thể lực) có thể giảm 40–70% nguy cơ mắc bệnh ở người nguy cơ cao.",phòng ngừa tiểu đường; ngăn ngừa tiểu đường; trì hoãn tiểu đường; cách phòng tiểu đường; thay đổi lối sống; giảm nguy cơ; điều trị dự phòng
ĐTĐ Type 2,,Q027,Biến chứng của típ 2 nếu kiểm soát kém là gì?,"Biến chứng mạch máu nhỏ (tổn thương mắt, thận, thần kinh) và mạch máu lớn (bệnh tim mạch, đột quỵ), cùng với nguy cơ loét chân và nhiễm trùng.",biến chứng tiểu đường; kiểm soát kém; biến chứng tim mạch; biến chứng thận; biến chứng thần kinh; loét chân; mù lòa; đột quỵ; suy thận
ĐTĐ Type 2,,Q028,Tại sao tăng huyết áp và rối loạn mỡ máu thường đi kèm típ 2?,"Vì chúng cùng thuộc hội chứng chuyển hóa, chia sẻ cơ chế bệnh sinh gồm kháng insulin, viêm mạn tính mức độ thấp và béo phì nội tạng.",tăng huyết áp; rối loạn mỡ máu; tiểu đường kèm cao huyết áp; mỡ máu cao; hội chứng chuyển hóa; kháng insulin; bệnh đồng mắc
ĐTĐ Type 2,,Q029,Béo bụng làm tăng nguy cơ mắc típ 2 như thế nào?,"Mỡ bụng tiết ra nhiều chất gây viêm và acid béo tự do, làm giảm tác dụng của insulin, đồng thời gây tổn hại tế bào beta.",béo bụng; béo phì trung tâm; mỡ bụng; nguy cơ tiểu đường; kháng insulin; hội chứng chuyển hóa; mỡ nội tạng; vòng eo lớn
ĐTĐ Type 2,,Q030,Vì sao ít vận động làm tăng nguy cơ mắc bệnh?,"Vận động giúp tăng sử dụng glucose ở cơ và cải thiện độ nhạy insulin; ngược lại, lối sống ít vận động làm tăng kháng insulin và tích tụ mỡ.",ít vận động; lười vận động; không vận động; nguy cơ tiểu đường; tăng cân; kháng insulin; lối sống ít vận động; hoạt động thể chất
ĐTĐ Type 2,,Q031,Làm sao phân biệt típ 2 với LADA?,"Cần xét nghiệm tự kháng thể và đo C-peptide. LADA có tự kháng thể dương tính và C-peptide giảm nhanh, còn típ 2 thì không.",phân biệt LADA; khác biệt LADA; típ 2 LADA; chẩn đoán LADA; dấu hiệu LADA; tiểu đường tự miễn; so sánh tiểu đường
ĐTĐ Type 2,,Q032,Người mắc típ 2 có cần insulin không?,"Có thể cần nếu tế bào beta suy kiệt hoặc đường huyết quá cao, hoặc khi bệnh không kiểm soát được bằng thuốc uống và thay đổi lối sống.",insulin típ 2; tiêm insulin; cần insulin; điều trị insulin; uống thuốc insulin; khi nào tiêm insulin
ĐTĐ Type 2,,Q033,Đái tháo đường típ 2 ở trẻ em có phổ biến không?,Tỉ lệ đang tăng nhanh do béo phì và ít vận động ở trẻ. Khởi phát sớm khiến nguy cơ biến chứng xuất hiện ở độ tuổi trẻ hơn.,tiểu đường trẻ em; típ 2 trẻ em; trẻ em bị tiểu đường; phổ biến trẻ em; tiểu đường ở trẻ; đái tháo đường nhi khoa
ĐTĐ Type 2,,Q034,Tại sao tăng đường huyết kéo dài nguy hiểm?,"Vì gây tổn thương mạch máu và thần kinh, dẫn tới biến chứng mạn tính ở nhiều cơ quan và làm tăng nguy cơ nhiễm trùng.",đường huyết cao nguy hiểm; biến chứng tiểu đường; tác hại đường huyết; tăng đường kéo dài; hậu quả đường huyết; nguy cơ đường huyết; đường huyết cao
ĐTĐ Type 2,,Q035,Các xét nghiệm cần làm khi chẩn đoán và theo dõi típ 2 là gì?,"Chẩn đoán: đường huyết lúc đói, nghiệm pháp dung nạp glucose, HbA1c. Theo dõi: HbA1c định kỳ, kiểm tra mỡ máu, chức năng thận, soi đáy mắt và khám bàn chân.",xét nghiệm tiểu đường; chẩn đoán típ 2; theo dõi tiểu đường; các xét nghiệm; chỉ số đường huyết; khám tiểu đường; xét nghiệm máu; HbA1c; đường huyết đói
ĐTĐ thai kỳ,,Q001,Đái tháo đường thai kỳ là gì?,Là tình trạng đường huyết tăng cao lần đầu phát hiện trong 3 tháng giữa hoặc 3 tháng cuối của thai kỳ ở người trước đó không mắc đái tháo đường típ 1 hoặc típ 2. Đây là một dạng rối loạn chuyển hóa đặc thù của thời kỳ mang thai.,tiểu đường thai kỳ; đái tháo đường khi mang thai; bệnh tiểu đường bầu; đường huyết thai kỳ; định nghĩa thai kỳ; thai kỳ là gì
