ĐỀ MỤC,CHỦ ĐỀ CON,MÃ SỐ,CÂU HỎI,CÂU TRẢ LỜI,keywords
BỆNH ĐTĐ,,Q938,Người tiểu đường có cần vệ sinh lưỡi không?,"Có. Lưỡi là nơi vi khuẩn và nấm dễ trú ngụ, đặc biệt ở người tiểu đường. Mảng trắng hoặc vàng trên lưỡi có thể gây hôi miệng và viêm. Dùng bàn chải lưỡi hoặc mặt chải lưỡi của bàn chải răng để làm sạch mỗi ngày sẽ giúp giảm vi khuẩn, cải thiện mùi miệng và sức khỏe răng miệng.",vệ sinh lưỡi; lưỡi bẩn; hôi miệng; chăm sóc miệng; tiểu đường vệ sinh
BỆNH ĐTĐ,,Q939,Ăn uống thế nào để vừa tốt cho tiểu đường vừa tốt cho răng?,"Nên ăn nhiều rau xanh, trái cây ít ngọt, thực phẩm giàu chất xơ và protein lành mạnh. Hạn chế đồ ngọt, tinh bột nhanh, nước ngọt có gas và đồ chua nhiều axit. Uống đủ nước, ăn chậm và nhai kỹ để kích thích tiết nước bọt. Chế độ ăn hợp lý vừa giúp kiểm soát đường huyết vừa giảm nguy cơ sâu răng và viêm nướu.",ăn uống đtđ; dinh dưỡng răng; thực phẩm tốt; chế độ ăn; sức khỏe răng miệng; kiểm soát đường huyết
BỆNH ĐTĐ,,Q940,"Nướu em thỉnh thoảng bị sưng lên rồi xẹp, có sao không?","Đây có thể là dấu hiệu viêm nướu tái đi tái lại, thường gặp ở người tiểu đường khi mảng bám không được làm sạch triệt để. Nướu sưng rồi xẹp là do viêm giảm tạm thời, nhưng vi khuẩn vẫn tồn tại. Nếu không điều trị triệt để, bệnh sẽ tiến triển thành viêm nha chu. Nên đi khám nha sĩ để làm sạch và điều trị dứt điểm.",nướu sưng; viêm nướu; nha chu; bệnh nướu; tiểu đường nướu; chảy máu nướu; sưng lợi
BỆNH ĐTĐ,,Q941,Có cần dùng kem đánh răng dành riêng cho người tiểu đường không?,"Hiện chưa có loại kem đánh răng đặc thù riêng cho tiểu đường, nhưng bác nên chọn loại chứa fluoride để chống sâu răng, và có thành phần dịu nhẹ, không gây khô miệng. Một số loại có thêm chiết xuất thảo dược giúp giảm viêm cũng phù hợp. Quan trọng nhất vẫn là kỹ thuật và tần suất chải răng đúng.",kem đánh răng tiểu đường; kem đánh răng; chăm sóc răng; vệ sinh răng miệng; người tiểu đường; đường huyết
BỆNH ĐTĐ,,Q942,Người tiểu đường có nên tẩy trắng răng không?,"Vẫn có thể tẩy trắng, nhưng cần kiểm soát đường huyết tốt và đảm bảo răng lợi khỏe mạnh trước khi thực hiện. Nếu nướu đang viêm hoặc có tổn thương, nên điều trị trước để tránh kích ứng. Ngoài ra, cần chọn phương pháp tẩy trắng an toàn, được thực hiện bởi nha sĩ để hạn chế rủi ro.",tẩy trắng răng; tẩy trắng răng tiểu đường; làm trắng răng; răng miệng đái tháo đường; an toàn nha khoa
BỆNH ĐTĐ,,Q943,"Bác sĩ ơi, sao em bị ê buốt răng nhiều hơn từ khi bị tiểu đường?","Tiểu đường có thể làm men răng yếu hơn do khô miệng và mảng bám tích tụ, dẫn đến mòn men và lộ ngà răng. Viêm nướu và tụt nướu cũng làm lộ chân răng – nơi rất nhạy cảm. Nên dùng kem đánh răng chống ê buốt, bàn chải mềm và tránh thực phẩm quá nóng, lạnh hoặc chua.",ê buốt răng; răng ê buốt; nhạy cảm răng; tiểu đường và răng; biến chứng răng miệng; đau răng; đau răng tiểu đường
BỆNH ĐTĐ,,Q944,Đeo niềng răng khi bị tiểu đường có được không?,"Có thể, nhưng cần kiểm soát đường huyết tốt và duy trì vệ sinh răng miệng nghiêm ngặt. Niềng răng làm khó làm sạch hơn, nếu viêm nướu xảy ra sẽ tiến triển nhanh ở người tiểu đường. Nên tái khám nha sĩ thường xuyên và báo cho bác sĩ chỉnh nha về tình trạng bệnh của mình.",niềng răng; chỉnh nha; mắc cài; chỉnh nha tiểu đường; răng miệng đái tháo đường; điều trị chỉnh nha
BỆNH ĐTĐ,,Q945,Nếu bị áp xe răng khi đang tiểu đường thì xử lý thế nào?,"Áp xe răng ở người tiểu đường nguy hiểm hơn do dễ lan rộng và nhiễm trùng huyết. Cần đi khám ngay để được dẫn lưu mủ và dùng kháng sinh phù hợp. Đồng thời, kiểm soát đường huyết chặt chẽ trong thời gian điều trị để vết thương mau lành và ngăn biến chứng.",áp xe răng; nhiễm trùng răng; mủ chân răng; tiểu đường và áp xe; biến chứng răng; điều trị áp xe; viêm nhiễm răng
BỆNH ĐTĐ,,Q946,"Bác sĩ ơi, tôi bị tiểu đường mà muốn tẩy trắng răng, có được không?","Bệnh nhân tiểu đường vẫn có thể tẩy trắng răng, nhưng cần kiểm soát đường huyết ổn định và khám nha sĩ trước. Khi đường huyết cao hoặc viêm nướu chưa điều trị, việc tẩy trắng có thể gây ê buốt nhiều hơn và tăng nguy cơ viêm lợi. Nha sĩ sẽ kiểm tra sức khỏe răng miệng, loại bỏ mảng bám, điều trị bệnh nha chu nếu có rồi mới tiến hành. Ngoài ra, nên chọn phương pháp an toàn, tránh lạm dụng thuốc tẩy trắng không rõ nguồn gốc vì dễ gây tổn thương men răng.",tẩy trắng răng; làm trắng răng; tiểu đường tẩy trắng; an toàn tẩy trắng; nha khoa tiểu đường; răng miệng đái tháo đường
BỆNH ĐTĐ,,Q947,"Tôi bị tiểu đường, đánh răng hay bị chảy máu, có nguy hiểm không?","Chảy máu khi đánh răng ở người tiểu đường thường là dấu hiệu viêm nướu hoặc nha chu, do đường huyết cao làm nướu dễ viêm và chậm lành. Nếu không điều trị, bệnh có thể tiến triển và làm răng lung lay. Bạn nên đi khám nha sĩ để làm sạch cao răng, điều trị viêm, và duy trì vệ sinh răng miệng tốt. Đồng thời, kiểm soát đường huyết sẽ giúp tình trạng nướu cải thiện rõ rệt.",chảy máu chân răng; chảy máu khi đánh răng; viêm lợi; viêm nướu; bệnh nha chu; biến chứng tiểu đường; nướu răng
BỆNH ĐTĐ,,Q948,Tiểu đường có làm răng tôi dễ lung lay hơn không?,"Có. Tiểu đường làm giảm sức đề kháng và ảnh hưởng đến mạch máu nuôi dưỡng nướu, khiến viêm nha chu nặng hơn và phá hủy xương quanh răng nhanh hơn. Nếu không điều trị sớm, răng có thể lung lay và mất răng. Giữ đường huyết ổn định, khám nha khoa định kỳ và vệ sinh răng miệng kỹ là cách tốt nhất để bảo vệ răng.",răng lung lay; lung lay răng; bệnh nha chu; nha chu tiểu đường; mất xương răng; tiêu xương hàm; biến chứng răng
BỆNH ĐTĐ,,Q949,"Tôi bị tiểu đường, muốn trồng răng implant có được không?","Người tiểu đường vẫn có thể trồng răng implant, nhưng chỉ khi đường huyết được kiểm soát tốt và nướu khỏe mạnh. Đường huyết cao làm tăng nguy cơ nhiễm trùng và implant không tích hợp tốt vào xương. Nha sĩ sẽ yêu cầu xét nghiệm HbA1c trước khi tiến hành và có thể trì hoãn nếu chỉ số chưa đạt an toàn. Sau phẫu thuật, cần giữ vệ sinh miệng và tái khám đúng hẹn.",trồng răng implant; implant răng; cấy ghép implant; tiểu đường và implant; phẫu thuật nha khoa; phục hình răng; răng giả
BỆNH ĐTĐ,,Q950,Bệnh tiểu đường có làm miệng tôi bị khô không?,"Có, tiểu đường thường gây khô miệng do cơ thể mất nước và tuyến nước bọt hoạt động kém. Khô miệng làm tăng nguy cơ sâu răng, hôi miệng và viêm nướu. Bạn nên uống đủ nước, nhai kẹo cao su không đường để kích thích tiết nước bọt, và hạn chế cà phê, rượu, thuốc lá. Nếu tình trạng kéo dài, nên báo cho bác sĩ để được hỗ trợ thêm.",khô miệng; miệng khô; khát nước; tuyến nước bọt; biến chứng tiểu đường; khô miệng đái tháo đường
BỆNH ĐTĐ,,Q951,"Tôi tiểu đường, cứ buổi sáng ngủ dậy là miệng rất hôi, có phải bệnh nặng hơn không?","Hôi miệng ở người tiểu đường có thể do khô miệng, viêm nướu, hoặc vi khuẩn phát triển nhiều khi ngủ. Nếu kèm theo vị chua hoặc mùi trái cây chín, đó có thể là dấu hiệu đường huyết quá cao và cần kiểm tra ngay. Dù không phải lúc nào cũng nguy hiểm, bạn vẫn nên đi khám nha khoa để làm sạch răng miệng và điều trị bệnh nướu nếu có.",hôi miệng; tiểu đường; miệng hôi buổi sáng; hơi thở hôi; biến chứng tiểu đường; triệu chứng ĐTĐ
BỆNH ĐTĐ,,Q952,"Tôi bị tiểu đường, mỗi lần nhổ răng có cần chuẩn bị gì đặc biệt không?","Có. Trước khi nhổ răng, bạn cần thông báo cho nha sĩ về bệnh tiểu đường và tình trạng kiểm soát đường huyết. Nếu đường huyết cao, nha sĩ có thể trì hoãn để tránh nguy cơ nhiễm trùng, chảy máu lâu hoặc chậm lành thương. Thường sẽ cần xét nghiệm đường huyết trong ngày nhổ và có thể dùng kháng sinh dự phòng. Sau nhổ, cần giữ vệ sinh kỹ và tái khám đúng hẹn.",nhổ răng; tiểu đường; chuẩn bị nhổ răng; nha khoa ĐTĐ; chăm sóc răng miệng
BỆNH ĐTĐ,,Q953,Tiểu đường có làm tôi dễ bị nấm miệng không?,"Có. Đường huyết cao làm tăng lượng đường trong nước bọt, tạo điều kiện cho nấm Candida phát triển, gây tưa miệng. Biểu hiện là mảng trắng trong miệng, rát bỏng lưỡi. Giữ đường huyết ổn định, vệ sinh răng miệng kỹ và điều trị nấm sớm sẽ giúp ngăn tái phát.",nấm miệng; tiểu đường; nấm candida; nhiễm trùng miệng; biến chứng ĐTĐ
BỆNH ĐTĐ,,Q954,"Tôi đang tiểu đường, muốn làm răng sứ thì có rủi ro gì không?","Làm răng sứ ở người tiểu đường an toàn nếu đường huyết được kiểm soát tốt và không có viêm nướu tiến triển. Nếu đường huyết cao, nguy cơ viêm, chảy máu và chậm lành sẽ tăng. Trước khi làm, nha sĩ sẽ xử lý bệnh nha chu và kiểm tra sức khỏe tổng quát. Sau khi gắn răng sứ, vệ sinh và tái khám định kỳ rất quan trọng.",răng sứ; tiểu đường; rủi ro răng sứ; làm răng sứ; biến chứng nha khoa
BỆNH ĐTĐ,,Q955,"Tôi bị tiểu đường, mỗi lần ăn đồ ngọt là răng ê buốt, có bình thường không?","Người tiểu đường dễ bị sâu răng và mòn men, khiến răng nhạy cảm hơn với đồ ngọt hoặc lạnh. Đây không phải là dấu hiệu “bình thường” và cần được kiểm tra. Nha sĩ có thể trám phục hồi hoặc bôi fluor để giảm ê buốt. Đồng thời, hạn chế ăn đồ ngọt và kiểm soát đường huyết sẽ giúp bảo vệ răng tốt hơn.",răng ê buốt; tiểu đường; ăn đồ ngọt; ê buốt răng; nhạy cảm răng
BỆNH ĐTĐ,,Q956,"Tôi bị ĐTĐ, mỗi lần chải răng nướu hay chảy máu, có nguy hiểm không?","Khi bị ĐTĐ, mô nướu dễ viêm hơn và mạch máu yếu, nên việc chảy máu khi chải răng là dấu hiệu cảnh báo nướu đang viêm. Nếu để lâu, viêm nướu có thể tiến triển thành viêm nha chu, làm răng lung lay. Anh/chị nên vệ sinh răng đúng cách, dùng bàn chải mềm, chỉ nha khoa, và khám nha sĩ sớm để điều trị triệt để, tránh biến chứng.",chảy máu nướu; chải răng; tiểu đường; viêm nướu; nha chu; nguy hiểm chảy máu
BỆNH ĐTĐ,,Q957,ĐTĐ có làm vết loét trong miệng lâu lành hơn không?,"Có. ĐTĐ khiến khả năng tái tạo mô chậm hơn do tuần hoàn máu và hệ miễn dịch suy giảm. Vết loét miệng vì vậy có thể kéo dài, dễ nhiễm trùng hơn. Anh/chị cần giữ vệ sinh miệng sạch, tránh thức ăn cay nóng, và nếu loét không lành sau 1-2 tuần, hãy đến nha sĩ để kiểm tra và điều trị.",vết loét miệng; lâu lành; tiểu đường; vết thương miệng; lành vết thương
BỆNH ĐTĐ,,Q958,"Tôi đang dùng insulin, có cần báo cho nha sĩ trước khi nhổ răng không?","Có, điều này rất quan trọng. Nha sĩ cần biết anh/chị đang dùng insulin để sắp xếp thời điểm nhổ răng phù hợp, kiểm soát đường huyết trước – trong – sau thủ thuật, và phòng tránh hạ đường huyết. Ngoài ra, bác sĩ có thể kê kháng sinh dự phòng nếu nguy cơ nhiễm trùng cao.",dùng insulin; nhổ răng; nha sĩ; thông báo nha sĩ; tiểu đường; điều trị insulin
BỆNH ĐTĐ,,Q959,Bệnh ĐTĐ có làm khô miệng không?,"Có. ĐTĐ có thể gây giảm tiết nước bọt, nhất là khi đường huyết cao hoặc đang dùng một số thuốc. Khô miệng không chỉ gây khó chịu mà còn làm tăng nguy cơ sâu răng, nấm miệng. Uống đủ nước, nhai kẹo cao su không đường và kiểm soát tốt đường huyết sẽ giúp cải thiện tình trạng này.",khô miệng; tiểu đường; giảm tiết nước bọt; biến chứng ĐTĐ
BỆNH ĐTĐ,,Q960,Tôi có thể tẩy trắng răng nếu bị ĐTĐ không?,"Vẫn có thể, nhưng cần kiểm soát tốt đường huyết và đảm bảo nướu, mô quanh răng khỏe mạnh trước khi tẩy. Nếu nướu đang viêm hoặc miệng có vết loét, nên hoãn tẩy trắng vì dễ gây kích ứng và nhiễm trùng. Hãy trao đổi trước với nha sĩ để được đánh giá tình trạng răng miệng.",tẩy trắng răng; tiểu đường; nha khoa thẩm mỹ; an toàn răng miệng
BỆNH ĐTĐ,,Q961,Vì sao tôi dễ bị hôi miệng hơn từ khi bị ĐTĐ?,"ĐTĐ không kiểm soát tốt có thể gây khô miệng, nhiễm trùng nướu hoặc nấm miệng – tất cả đều làm hơi thở có mùi. Đường huyết cao cũng tạo môi trường thuận lợi cho vi khuẩn gây mùi. Giữ đường huyết ổn định, vệ sinh răng lưỡi kỹ và khám nha khoa định kỳ sẽ giúp cải thiện.",hôi miệng; đái tháo đường; khô miệng; nha chu; nhiễm trùng miệng; đường huyết cao
BỆNH ĐTĐ,,Q962,"Tôi bị ĐTĐ, có nên lấy cao răng thường xuyên hơn không?","Có. Người bị ĐTĐ dễ tích tụ mảng bám và cao răng hơn, gây viêm nướu nhanh. Lấy cao răng mỗi 3-6 tháng sẽ giúp giảm nguy cơ viêm nha chu và mất răng. Ngoài ra, vệ sinh răng miệng hàng ngày vẫn là yếu tố quyết định.",lấy cao răng; cạo vôi răng; vệ sinh răng miệng; đái tháo đường; chăm sóc răng; nha sĩ
BỆNH ĐTĐ,,Q963,Viêm nha chu có làm đường huyết tôi khó kiểm soát hơn không?,"Có. Viêm nha chu là tình trạng viêm mạn tính, có thể làm tăng đề kháng insulin, khiến đường huyết khó ổn định. Điều trị viêm nha chu không chỉ tốt cho răng miệng mà còn hỗ trợ kiểm soát ĐTĐ hiệu quả hơn.",viêm nha chu; đường huyết; kiểm soát đường huyết; đái tháo đường; nha chu; biến chứng ĐTĐ
BỆNH ĐTĐ,,Q964,"Tôi bị ĐTĐ, có cần dùng nước súc miệng diệt khuẩn hằng ngày không?","Nước súc miệng diệt khuẩn có thể hỗ trợ giảm mảng bám và viêm nướu, nhưng không thay thế chải răng và dùng chỉ nha khoa. Chọn loại không cồn để tránh khô miệng. Nên dùng theo hướng dẫn nha sĩ để tránh mất cân bằng vi khuẩn có lợi trong miệng.",nước súc miệng; diệt khuẩn; đái tháo đường; vệ sinh răng miệng; chăm sóc răng miệng; khô miệng
BỆNH ĐTĐ,,Q965,"Tôi bị ĐTĐ, răng nhạy cảm hơn, có liên quan không?","Có thể. ĐTĐ làm nướu tụt nhanh hơn khi viêm nha chu, lộ cổ răng và làm răng nhạy cảm. Ngoài ra, men răng có thể bị mòn do khô miệng. Nên dùng kem đánh răng giảm ê buốt, tránh thức ăn quá nóng/lạnh và điều trị viêm nha chu sớm.",răng nhạy cảm; ê buốt răng; đái tháo đường; nha chu; khô miệng; men răng
BỆNH ĐTĐ,,Q966,"Sau khi trám răng, tôi bị ê buốt kéo dài, có phải do ĐTĐ không?","ĐTĐ có thể khiến mô răng và nướu nhạy cảm hơn, quá trình lành thương sau trám chậm lại. Tuy nhiên, ê buốt kéo dài cũng có thể do kỹ thuật trám, vết sâu lớn hoặc cắn lệch. Anh/chị nên tái khám để nha sĩ kiểm tra và điều chỉnh nếu cần.",trám răng; ê buốt kéo dài; đái tháo đường; biến chứng ĐTĐ; viêm tủy; đường huyết
BỆNH ĐTĐ,,Q967,"Tôi bị ĐTĐ, có thể cấy implant không?","Có thể, nếu đường huyết được kiểm soát tốt (HbA1c < 7%). ĐTĐ không kiểm soát sẽ làm chậm tích hợp xương, tăng nguy cơ nhiễm trùng và thất bại implant. Trước khi cấy, cần khám tổng quát, chụp phim và phối hợp với bác sĩ nội tiết.",cấy implant; trồng răng giả; đái tháo đường; đường huyết ổn định; lành thương; nha khoa
BỆNH ĐTĐ,,Q968,Tôi có cần uống kháng sinh dự phòng khi làm răng không?,"Tùy thủ thuật và tình trạng kiểm soát ĐTĐ. Nếu đường huyết cao hoặc làm thủ thuật xâm lấn (nhổ răng, phẫu thuật nướu), bác sĩ có thể chỉ định kháng sinh để giảm nguy cơ nhiễm trùng. Không tự ý dùng kháng sinh nếu không có chỉ định.",kháng sinh dự phòng; làm răng; đái tháo đường; nhiễm trùng; đường huyết; quy trình nha khoa
BỆNH ĐTĐ,,Q969,Vì sao tôi dễ bị nhiễm nấm miệng hơn từ khi bị ĐTĐ?,"Đường huyết cao tạo điều kiện cho nấm Candida phát triển, đặc biệt khi miệng khô hoặc mang hàm giả lâu. Nấm miệng gây rát, đau và có mảng trắng. Kiểm soát đường huyết, vệ sinh răng miệng và hàm giả sạch sẽ giúp phòng ngừa.",nhiễm nấm miệng; nấm miệng; tưa miệng; đái tháo đường; đường huyết cao; khô miệng
BỆNH ĐTĐ,,Q970,"Tôi bị ĐTĐ, có nên nhổ răng khi đường huyết cao không?","Không nên. Đường huyết cao làm tăng nguy cơ nhiễm trùng, chảy máu kéo dài và chậm lành thương. Nên trì hoãn nhổ răng cho đến khi đường huyết ổn định. Nếu nhổ gấp, cần phối hợp bác sĩ nội tiết để đảm bảo an toàn.",nhổ răng; đường huyết cao; đái tháo đường; biến chứng; nhiễm trùng; nha khoa
BỆNH ĐTĐ,,Q971,Khi nào tôi nên khám răng nếu bị ĐTĐ?,"Người ĐTĐ nên khám nha khoa ít nhất 2 lần/năm, hoặc 3-4 tháng/lần nếu có viêm nha chu. Khám định kỳ giúp phát hiện sớm viêm nướu, sâu răng, khô miệng và xử lý kịp thời trước khi bệnh nặng hơn.",khám răng ĐTĐ; lịch khám nha khoa; chăm sóc răng ĐTĐ; kiểm tra răng tiểu đường; nha sĩ đái tháo đường
BỆNH ĐTĐ,,Q972,"Tôi bị ĐTĐ, có thể dùng hàm giả tháo lắp không?","Vẫn dùng được, nhưng cần vệ sinh kỹ hơn vì nguy cơ viêm nướu và nấm miệng cao hơn. Không đeo hàm cả đêm, làm sạch sau mỗi bữa ăn và ngâm dung dịch vệ sinh hằng ngày để giảm vi khuẩn, nấm.",hàm giả ĐTĐ; hàm tháo lắp; răng giả tiểu đường; dùng hàm giả; răng miệng ĐTĐ
BỆNH ĐTĐ,,Q973,"Tôi hay bị viêm nướu tái đi tái lại, có phải do ĐTĐ không?","Đúng. ĐTĐ làm giảm sức đề kháng, mô nướu dễ viêm hơn và khó lành. Nếu không điều trị triệt để và kiểm soát đường huyết tốt, viêm nướu sẽ tái phát thường xuyên. Cần kết hợp điều trị nha chu và kiểm soát bệnh nền.",viêm nướu ĐTĐ; nướu tái phát; bệnh nướu răng; tiểu đường viêm nướu; lợi bị viêm
BỆNH ĐTĐ,,Q974,"Tôi bị ĐTĐ, có nên dùng chỉ nha khoa không?","Có. Chỉ nha khoa giúp làm sạch kẽ răng – nơi bàn chải không tới được. Với người ĐTĐ, loại bỏ mảng bám ở kẽ răng rất quan trọng để ngăn viêm nướu và nha chu. Dùng nhẹ nhàng để tránh làm tổn thương nướu.",chỉ nha khoa ĐTĐ; dùng chỉ răng; chăm sóc răng miệng; vệ sinh răng; tiểu đường răng
BỆNH ĐTĐ,,Q975,Có thực phẩm nào giúp bảo vệ răng miệng cho người ĐTĐ không?,"Thực phẩm giàu chất xơ như rau xanh, trái cây ít ngọt, các loại hạt giúp kích thích tiết nước bọt, làm sạch răng tự nhiên. Sữa không đường bổ sung canxi, vitamin D cũng tốt cho răng. Tránh đồ ngọt, nước có gas và tinh bột tinh chế.",thực phẩm răng miệng; dinh dưỡng răng; bảo vệ răng ĐTĐ; thức ăn tốt răng; tiểu đường ăn uống
BỆNH ĐTĐ,,Q976,"Tôi bị tiểu đường, có cần lấy cao răng thường xuyên hơn người bình thường không?","Bệnh nhân tiểu đường thường dễ bị viêm nướu và viêm nha chu hơn, do sức đề kháng giảm và đường huyết cao tạo môi trường thuận lợi cho vi khuẩn phát triển. Cao răng là nơi trú ẩn của vi khuẩn, nếu không làm sạch định kỳ sẽ khiến nướu viêm, sưng đỏ, chảy máu và thậm chí lung lay răng. Vì vậy, bác sĩ khuyến cáo bệnh nhân tiểu đường nên lấy cao răng ít nhất mỗi 6 tháng, thậm chí 3–4 tháng/lần nếu nướu dễ viêm, để ngăn biến chứng răng miệng.",lấy cao răng; cạo vôi răng; vệ sinh răng ĐTĐ; cao răng tiểu đường; làm sạch răng
BỆNH ĐTĐ,,Q977,"Tôi bị khô miệng, có phải do bệnh tiểu đường gây ra không?","Đúng vậy, tiểu đường có thể gây khô miệng vì đường huyết cao làm giảm tiết nước bọt và gây mất nước. Một số thuốc điều trị tiểu đường hoặc thuốc huyết áp, tim mạch cũng góp phần gây khô miệng. Khô miệng không chỉ gây khó chịu mà còn tăng nguy cơ sâu răng và viêm nướu. Để cải thiện, nên uống đủ nước, nhai kẹo không đường hoặc dùng nước súc miệng giữ ẩm. Nếu tình trạng nặng, bác sĩ có thể kê gel hoặc dung dịch thay thế nước bọt.",khô miệng ĐTĐ; triệu chứng tiểu đường; miệng bị khô; bệnh khô miệng; tiểu đường khô miệng
BỆNH ĐTĐ,,Q978,"Tôi đang tiểu đường, bị chảy máu nướu khi chải răng, có nguy hiểm không?","Chảy máu nướu là dấu hiệu sớm của viêm nướu hoặc viêm nha chu. Ở bệnh nhân tiểu đường, tình trạng này tiến triển nhanh hơn và dễ dẫn tới mất răng. Nếu để lâu, viêm nha chu còn làm khó kiểm soát đường huyết, tạo vòng xoắn bệnh lý. Bạn nên đến nha sĩ để kiểm tra và điều trị sớm, đồng thời duy trì vệ sinh răng miệng đúng cách: chải răng 2 lần/ngày, dùng chỉ nha khoa và súc miệng sát khuẩn theo hướng dẫn.",chảy máu nướu; đánh răng chảy máu; nướu ĐTĐ; nguy hiểm chảy máu; lợi bị chảy máu
BỆNH ĐTĐ,,Q979,"Tôi bị hôi miệng, có liên quan đến tiểu đường không?","Tiểu đường có thể gây hôi miệng theo nhiều cơ chế. Khi đường huyết quá cao, cơ thể sẽ phân giải mỡ tạo ra ketone, gây mùi hơi thở ngọt lạ hoặc mùi trái cây chín. Ngoài ra, khô miệng và viêm nha chu do tiểu đường cũng làm hôi miệng. Nếu kèm khát nước nhiều, tiểu nhiều, sụt cân nhanh, bạn cần đi khám ngay để loại trừ nhiễm toan ceton – một biến chứng cấp cứu. Nếu không phải cấp cứu, điều trị nguyên nhân răng miệng và kiểm soát đường huyết sẽ giúp cải thiện.",hôi miệng ĐTĐ; hơi thở có mùi; liên quan tiểu đường; triệu chứng hôi miệng; tiểu đường miệng hôi
BỆNH ĐTĐ,,Q980,Bệnh tiểu đường có làm tôi dễ bị nấm miệng hơn không?,"Có. Tiểu đường, đặc biệt khi kiểm soát đường huyết kém, làm tăng lượng đường trong nước bọt, tạo môi trường thuận lợi cho nấm Candida phát triển. Nấm miệng gây cảm giác rát bỏng, mảng trắng bám ở lưỡi hoặc má, khó chịu khi ăn uống. Nguy cơ tăng nếu bạn mang hàm giả, hút thuốc hoặc khô miệng. Điều trị gồm thuốc kháng nấm và cải thiện đường huyết, đồng thời vệ sinh răng miệng, hàm giả thật sạch.",nấm miệng ĐTĐ; tưa miệng; nhiễm nấm miệng; dễ bị nấm; tiểu đường nấm
BỆNH ĐTĐ,,Q981,Tiểu đường có làm vết thương trong miệng lâu lành hơn không?,"Đúng vậy. Ở bệnh nhân tiểu đường, lưu thông máu giảm và sức đề kháng kém khiến quá trình lành thương chậm hơn. Vết thương nhỏ, như sau nhổ răng hay cắn phải niêm mạc, có thể lâu lành và dễ nhiễm trùng. Vì vậy, trước các thủ thuật nha khoa, bác sĩ sẽ đánh giá đường huyết và có thể kê kháng sinh dự phòng. Bạn nên kiểm soát tốt đường huyết và báo cho nha sĩ biết tình trạng bệnh trước khi điều trị.",tiểu đường; vết thương miệng; lâu lành; chậm lành; lành chậm; biến chứng miệng; chăm sóc miệng
BỆNH ĐTĐ,,Q982,"Tôi bị tiểu đường, nếu nhổ răng có nguy hiểm gì không?","Nhổ răng ở bệnh nhân tiểu đường cần chuẩn bị kỹ để tránh nhiễm trùng và chậm lành thương. Nếu đường huyết quá cao, nguy cơ nhiễm trùng tăng, máu khó đông và vết thương lâu lành. Bác sĩ sẽ yêu cầu xét nghiệm đường huyết trước, thường cần HbA1c dưới 7% và đường huyết < 180 mg/dL. Bạn có thể phải dùng kháng sinh dự phòng và chăm sóc vết thương cẩn thận sau nhổ răng.",tiểu đường; nhổ răng; nguy hiểm nhổ răng; biến chứng nhổ răng; chăm sóc răng; điều trị nha khoa
BỆNH ĐTĐ,,Q983,"Tôi nghe nói bệnh tiểu đường có thể làm răng lung lay, có đúng không?","Đúng, bệnh tiểu đường làm tăng nguy cơ viêm nha chu – bệnh phá hủy nướu và xương quanh răng. Khi xương tiêu, răng sẽ lung lay và có thể rụng. Quá trình này diễn ra nhanh hơn ở người tiểu đường không kiểm soát tốt đường huyết. Để phòng tránh, bạn cần duy trì vệ sinh răng miệng kỹ, lấy cao răng định kỳ và kiểm soát đường huyết ổn định.",tiểu đường; răng lung lay; lung lay răng; bệnh nha chu; viêm nha chu; biến chứng răng miệng
BỆNH ĐTĐ,,Q984,"Tôi bị tiểu đường, có nên tẩy trắng răng không?","Bạn vẫn có thể tẩy trắng răng nếu nướu và răng khỏe mạnh, nhưng cần thận trọng. Một số người tiểu đường dễ bị nhạy cảm răng hoặc viêm nướu hơn sau tẩy trắng. Trước khi thực hiện, bác sĩ sẽ kiểm tra tình trạng nha chu, sâu răng và đường huyết. Nếu có viêm nướu hoặc viêm nha chu, cần điều trị ổn trước khi làm tẩy trắng để tránh kích ứng nặng hơn.",tiểu đường; tẩy trắng răng; làm trắng răng; răng thẩm mỹ; chăm sóc răng; nha khoa
BỆNH ĐTĐ,,Q985,Bệnh tiểu đường có ảnh hưởng đến xương hàm không?,"Có. Tiểu đường không kiểm soát tốt làm tăng nguy cơ tiêu xương ổ răng do viêm nha chu mạn tính. Ngoài ra, quá trình lành thương sau phẫu thuật hàm, cấy ghép răng cũng chậm hơn. Tiêu xương ổ răng khiến răng lung lay, thay đổi khớp cắn và khó làm phục hình. Kiểm soát đường huyết tốt là yếu tố then chốt để bảo vệ xương hàm.",tiểu đường; xương hàm; ảnh hưởng xương hàm; biến chứng xương; xương yếu; bệnh xương
