ĐỀ MỤC,CHỦ ĐỀ CON,MÃ SỐ,CÂU HỎI,CÂU TRẢ LỜI,keywords
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ," Điều trị viêm nướu, viêm nha chu ở bệnh nhân ĐTĐ",Q0519,Điều trị nha chu có làm giảm stress oxy hóa hệ thống không?,"Có dấu hiệu giảm các marker stress oxy hóa sau điều trị, phù hợp cơ chế cải thiện đề kháng insulin (Polak & Shapira, 2017).",điều trị nha chu; stress oxy hóa; giảm stress oxy hóa; ĐTĐ; viêm nha chu; tác động hệ thống
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ," Điều trị viêm nướu, viêm nha chu ở bệnh nhân ĐTĐ",Q0520,SRP cần lặp lại với tần suất nào ở ĐTĐ?,Tùy mức độ bệnh nha chu và kiểm soát đường huyết; thường cần duy trì/tái điều trị 3–6 tháng/lần để giữ ổn định (AAP 2017).,SRP; tần suất SRP; lặp lại SRP; điều trị nha chu; đái tháo đường; viêm nha chu
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ," Điều trị viêm nướu, viêm nha chu ở bệnh nhân ĐTĐ",Q0521,"Ở ĐTĐ type 1, kháng khuẩn bổ trợ cùng SRP có ích gì?","Có thể cải thiện chỉ số nha chu tốt hơn SRP đơn thuần, dù tác động lên HbA1c chưa rõ ràng (Madianos & Koromantzos, 2017).",ĐTĐ type 1; kháng khuẩn bổ trợ; SRP; điều trị nha chu; lợi ích; viêm nha chu
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ," Điều trị viêm nướu, viêm nha chu ở bệnh nhân ĐTĐ",Q0522,Kháng sinh toàn thân sau SRP cho ĐTĐ type 2 nên dùng thường quy không?,"Không. Chưa chứng minh thêm lợi ích về HbA1c so với SRP đơn thuần; cân nhắc trường hợp chọn lọc (Madianos & Koromantzos, 2017).",kháng sinh toàn thân; SRP; ĐTĐ type 2; dùng thường quy; điều trị nha chu; kháng sinh dự phòng
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ," Điều trị viêm nướu, viêm nha chu ở bệnh nhân ĐTĐ",Q0523,Điều trị nha chu có nguy cơ gì ở ĐTĐ kiểm soát kém?,"Nguy cơ lành thương chậm và nhiễm trùng cao hơn, nhưng vẫn an toàn nếu kiểm soát glucose song song và theo dõi sát (Polak & Shapira, 2017).",điều trị nha chu; nguy cơ; ĐTĐ kiểm soát kém; biến chứng; đái tháo đường; rủi ro
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ," Điều trị viêm nướu, viêm nha chu ở bệnh nhân ĐTĐ",Q0524,Có mối liên quan định lượng giữa mức cải thiện nha chu và giảm HbA1c không?,"Chưa xác định. Cần phân tích hồi quy ở các RCT tương lai để thiết lập “ngưỡng đáp ứng” (Madianos & Koromantzos, 2017).",cải thiện nha chu; giảm HbA1c; mối liên quan; HbA1c; điều trị nha chu; đái tháo đường
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ," Điều trị viêm nướu, viêm nha chu ở bệnh nhân ĐTĐ",Q0525,Điều trị nha chu có tác động lên biến chứng thận ở ĐTĐ không?,"Chưa rõ. Nhưng vì viêm hệ thống giảm sau điều trị, có thể gián tiếp có lợi; cần nghiên cứu theo dõi chức năng thận (Sharma et al., 2016).",điều trị nha chu; biến chứng thận; đái tháo đường; tác động; bệnh thận; suy thận
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ," Điều trị viêm nướu, viêm nha chu ở bệnh nhân ĐTĐ",Q0526,Những quốc gia nào có RCT về điều trị nha chu – HbA1c sau 2013?,"Ấn Độ, Malaysia và Hoa Kỳ, tổng cộng 912 bệnh nhân (Madianos & Koromantzos, 2017).",RCT nha chu; HbA1c; quốc gia; điều trị nha chu; nghiên cứu RCT; sau 2013
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ," Điều trị viêm nướu, viêm nha chu ở bệnh nhân ĐTĐ",Q0527,Điều trị nha chu có giúp giảm nhập viện do nhiễm trùng răng miệng ở ĐTĐ?,"Lý thuyết là có, nhờ giảm ổ viêm và nhiễm trùng; nhưng thiếu dữ liệu định lượng trực tiếp (Polak & Shapira, 2017).",điều trị nha chu; giảm nhập viện; nhiễm trùng răng miệng; ĐTĐ; răng miệng; đái tháo đường
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ," Điều trị viêm nướu, viêm nha chu ở bệnh nhân ĐTĐ",Q0528,Có khuyến cáo sàng lọc nha chu khi chẩn đoán ĐTĐ mới?,"Có. Nên khám răng miệng sớm để phát hiện và điều trị viêm nha chu, tránh ảnh hưởng kiểm soát glucose (ADA; AAP; Graziani et al., 2017).",khuyến cáo; sàng lọc nha chu; ĐTĐ mới; chẩn đoán ĐTĐ; viêm nha chu; nha chu định kỳ
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ," Điều trị viêm nướu, viêm nha chu ở bệnh nhân ĐTĐ",Q0529,Điều trị nha chu có giúp giảm mùi hôi miệng ở ĐTĐ không?,"Có. Giảm vi khuẩn kỵ khí và viêm nha chu giúp giảm hợp chất lưu huỳnh bay hơi, cải thiện hôi miệng (Polak & Shapira, 2017).",điều trị nha chu; mùi hôi miệng; hôi miệng ĐTĐ; nha chu ĐTĐ; giảm mùi hôi miệng; bệnh nhân ĐTĐ; viêm nha chu; điều trị viêm nướu
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ," Điều trị viêm nướu, viêm nha chu ở bệnh nhân ĐTĐ",Q0530,"Ở phụ nữ GDM, điều trị nha chu có làm giảm IL-6/TNF-α?","Có thể, dựa trên cơ chế; dữ liệu trực tiếp còn hạn chế, nhưng xu hướng giảm cytokine viêm sau điều trị đã được ghi nhận (Polak & Shapira, 2017).",
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ," Điều trị viêm nướu, viêm nha chu ở bệnh nhân ĐTĐ",Q0531,Tại sao cần nhấn mạnh chăm sóc tại nhà sau điều trị nha chu ở ĐTĐ?,"Vì mảng bám tái lập nhanh ở người tăng glucose nước bọt; chăm sóc tại nhà giúp duy trì kết quả và ổn định HbA1c (Polak & Shapira, 2017).",chăm sóc tại nhà; ĐTĐ; sau điều trị nha chu; nha chu ĐTĐ; bệnh nhân ĐTĐ; hướng dẫn chăm sóc; tầm quan trọng; duy trì nha chu; tự chăm sóc
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ," Điều trị viêm nướu, viêm nha chu ở bệnh nhân ĐTĐ",Q0532,Điều trị nha chu có lợi ích kinh tế – y tế ở ĐTĐ không?,"Tiềm năng có, nếu giảm được HbA1c bền vững và biến chứng; cần phân tích chi phí – hiệu quả dài hạn (Madianos & Koromantzos, 2017).",điều trị nha chu; lợi ích kinh tế; lợi ích y tế; kinh tế y tế; ĐTĐ; chi phí điều trị; hiệu quả điều trị; giảm chi phí; cải thiện sức khỏe; nha chu ĐTĐ
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ," Điều trị viêm nướu, viêm nha chu ở bệnh nhân ĐTĐ",Q0533,Có bằng chứng điều trị nha chu giảm nguy cơ đột quỵ ở ĐTĐ không?,"Chưa có bằng chứng trực tiếp; mối liên hệ viêm nha chu – biến cố mạch máu ở ĐTĐ đã được ghi nhận nhưng cần can thiệp dài hạn (Sharma et al., 2016).",điều trị nha chu; đột quỵ; nguy cơ đột quỵ; giảm đột quỵ; ĐTĐ; bằng chứng; mối liên hệ; biến chứng ĐTĐ; nha chu ĐTĐ; phòng ngừa đột quỵ
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ," Điều trị viêm nướu, viêm nha chu ở bệnh nhân ĐTĐ",Q0534,"Mức giảm HbA1c 0,3–0,5% so với biến thiên sinh học của HbA1c có đáng tin?","Có ý nghĩa thống kê trong phân tích tổng hợp và vượt biến thiên ngẫu nhiên; nhất quán nhiều RCT (Madianos & Koromantzos, 2017).",giảm HbA1c; mức giảm HbA1c; biến thiên sinh học HbA1c; độ tin cậy HbA1c; hiệu quả giảm HbA1c; HbA1c; đáng tin cậy
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ," Điều trị viêm nướu, viêm nha chu ở bệnh nhân ĐTĐ",Q0535,Liệu pháp phẫu thuật nha chu có được khuyến nghị để giảm HbA1c không?,"Chưa. Thiếu bằng chứng cho lợi ích lên HbA1c; phẫu thuật chỉ định theo nha chu học, không vì mục tiêu HbA1c (Polak & Shapira, 2017).",phẫu thuật nha chu; liệu pháp nha chu; giảm HbA1c; khuyến nghị; điều trị nha chu; nha chu ĐTĐ; liệu pháp phẫu thuật
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ," Điều trị viêm nướu, viêm nha chu ở bệnh nhân ĐTĐ",Q0536,Có khác biệt đáp ứng theo mức kiểm soát ĐTĐ nền?,"Khả năng có, nhưng chưa đủ dữ liệu phân tầng; cần RCT thiết kế để trả lời câu hỏi này (Madianos & Koromantzos, 2017).",đáp ứng điều trị; kiểm soát ĐTĐ nền; khác biệt đáp ứng; mức kiểm soát đường huyết; hiệu quả điều trị; ĐTĐ
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ," Điều trị viêm nướu, viêm nha chu ở bệnh nhân ĐTĐ",Q0537,Vì sao cần phối hợp nội tiết – nha khoa trong theo dõi sau điều trị?,"Để kịp thời điều chỉnh thuốc hạ đường huyết khi HbA1c giảm, đồng thời duy trì kết quả nha chu (ADA; AAP).",phối hợp nội tiết nha khoa; theo dõi sau điều trị; chăm sóc liên ngành; ĐTĐ nha khoa; điều trị ĐTĐ; nha khoa
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ," Điều trị viêm nướu, viêm nha chu ở bệnh nhân ĐTĐ",Q0538,Điều trị nha chu có ảnh hưởng đến chất lượng giấc ngủ ở ĐTĐ?,"Có thể gián tiếp cải thiện do giảm đau/viêm vùng miệng; dữ liệu chuyên biệt còn hạn chế (Polak & Shapira, 2017).",điều trị nha chu; chất lượng giấc ngủ; giấc ngủ ĐTĐ; ảnh hưởng giấc ngủ; ĐTĐ; nha chu
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ," Điều trị viêm nướu, viêm nha chu ở bệnh nhân ĐTĐ",Q0539,"Ở bệnh nhân đa bệnh lý, có chống chỉ định điều trị nha chu?","Ít khi tuyệt đối; đánh giá nguy cơ – lợi ích, điều chỉnh thuốc (kháng đông/kháng kết tập), và phối hợp chuyên khoa (Polak & Shapira, 2017).",đa bệnh lý; chống chỉ định; điều trị nha chu; bệnh nhân tiểu đường; viêm nha chu; an toàn nha khoa
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ," Điều trị viêm nướu, viêm nha chu ở bệnh nhân ĐTĐ",Q0540,Có thang đo nào theo dõi lợi ích toàn thân sau điều trị nha chu?,"Các marker như HbA1c, CRP, TNF-α; ngoài ra có thể theo dõi huyết áp, lipid máu như biến số phụ (Madianos & Koromantzos, 2017).",thang đo; theo dõi; lợi ích toàn thân; điều trị nha chu; chỉ số; hiệu quả toàn thân
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ," Điều trị viêm nướu, viêm nha chu ở bệnh nhân ĐTĐ",Q0541,Có bằng chứng giảm HbA1c ở bệnh nhân tiền ĐTĐ sau điều trị nha chu?,"Dữ liệu trực tiếp ít; tuy nhiên người viêm nha chu tăng nguy cơ tiền ĐTĐ (HR 1,29), suy ra điều trị có thể hữu ích – cần nghiên cứu can thiệp (Graziani et al., 2017).",giảm HbA1c; tiền đái tháo đường; điều trị nha chu; bằng chứng lâm sàng; hiệu quả HbA1c
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ," Điều trị viêm nướu, viêm nha chu ở bệnh nhân ĐTĐ",Q0542,Có nên trì hoãn điều trị nha chu ở thai phụ GDM?,"Không. Liệu pháp không phẫu thuật ở tam cá nguyệt 2/đầu tam cá nguyệt 3 là an toàn và có lợi (Polak & Shapira, 2017).",trì hoãn điều trị; thai phụ GDM; tiểu đường thai kỳ; điều trị nha chu; an toàn thai kỳ
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ," Điều trị viêm nướu, viêm nha chu ở bệnh nhân ĐTĐ",Q0543,Điều trị nha chu có liên quan đến thay đổi cân nặng ở ĐTĐ?,"Chưa có bằng chứng trực tiếp; cải thiện ăn nhai có thể giúp chế độ dinh dưỡng cân bằng hơn (Polak & Shapira, 2017).",điều trị nha chu; thay đổi cân nặng; bệnh nhân tiểu đường; quản lý cân nặng; liên hệ cân nặng
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ," Điều trị viêm nướu, viêm nha chu ở bệnh nhân ĐTĐ",Q0544,"Ở ĐTĐ type 2, tác động của điều trị nha chu lên đề kháng insulin thể hiện qua chỉ số nào?","Thường gián tiếp qua HbA1c, đường huyết lúc đói và marker viêm; ít nghiên cứu dùng HOMA-IR trong quần thể này (Madianos & Koromantzos, 2017).",Đái tháo đường type 2; điều trị nha chu; đề kháng insulin; chỉ số insulin; HOMA-IR; glucose máu; HbA1c; tác động nha chu
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ," Điều trị viêm nướu, viêm nha chu ở bệnh nhân ĐTĐ",Q0545,Có cần khử khuẩn dự phòng thường quy trước SRP ở ĐTĐ?,"Không thường quy. Cân nhắc theo chỉ định nha khoa và nguy cơ nhiễm trùng cá thể (Polak & Shapira, 2017).",Khử khuẩn dự phòng; SRP; điều trị nha chu; đái tháo đường; kháng sinh dự phòng; viêm nha chu; quy trình nha khoa
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ," Điều trị viêm nướu, viêm nha chu ở bệnh nhân ĐTĐ",Q0546,Điều trị nha chu có giúp giảm đau miệng – mặt kéo dài ở ĐTĐ?,"Có thể, do giảm viêm mô quanh răng; tuy nhiên đau mạn tính đa yếu tố, cần đánh giá toàn diện (Polak & Shapira, 2017).",Điều trị nha chu; giảm đau miệng mặt; đau kéo dài ĐTĐ; đau miệng; bệnh nhân đái tháo đường; điều trị nha chu đái tháo đường
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ," Điều trị viêm nướu, viêm nha chu ở bệnh nhân ĐTĐ",Q0547,Tại sao hiệu quả HbA1c >6 tháng chưa rõ ràng?,"Do thiếu RCT theo dõi dài, sai số do chăm sóc tại nhà khác nhau và tái phát mảng bám theo thời gian (Madianos & Koromantzos, 2017).",HbA1c; hiệu quả điều trị; kiểm soát ĐTĐ; thời gian dài; ổn định đường huyết; ảnh hưởng HbA1c; viêm nha chu
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ," Điều trị viêm nướu, viêm nha chu ở bệnh nhân ĐTĐ",Q0548,Có chỉ định ưu tiên điều trị nha chu trước khi phẫu thuật lớn ở ĐTĐ không?,"Nên xử lý ổ viêm răng miệng trước phẫu thuật lớn để giảm nguy cơ nhiễm trùng hậu phẫu và rối loạn đường huyết (Polak & Shapira, 2017).",Điều trị nha chu; phẫu thuật lớn; đái tháo đường; ưu tiên điều trị; chăm sóc tiền phẫu; nguy cơ nhiễm trùng; biến chứng phẫu thuật
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ," Điều trị viêm nướu, viêm nha chu ở bệnh nhân ĐTĐ",Q0549,Điều trị nha chu có giúp giảm nhu cầu kháng sinh ở ĐTĐ về lâu dài?,"Có thể, do giảm các đợt nhiễm trùng răng miệng; nhưng cần dữ liệu dọc để khẳng định (Polak & Shapira, 2017).",Điều trị nha chu; giảm kháng sinh; nhu cầu kháng sinh; đái tháo đường; kiểm soát nhiễm trùng; kháng kháng sinh; lâu dài
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ," Điều trị viêm nướu, viêm nha chu ở bệnh nhân ĐTĐ",Q0550,Kết luận thực hành: bác sĩ nội tiết nên làm gì với bằng chứng hiện tại?,"Tích hợp sàng lọc và điều trị nha chu định kỳ vào quản lý ĐTĐ; kỳ vọng giảm HbA1c ~0,3–0,5% trong 3–4 tháng, theo dõi duy trì dài hạn; phối hợp nha khoa – nội tiết và nhấn mạnh chăm sóc tại nhà (Graziani et al., 2017; Madianos & Koromantzos, 2017; Polak & Shapira, 2017).",bác sĩ nội tiết; vai trò nội tiết; điều trị viêm nha chu; chăm sóc nha chu; bằng chứng hiện tại; viêm nướu ĐTĐ; phối hợp điều trị; quản lý nha chu
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ,Dự phòng và hướng dẫn chăm sóc răng miệng cho BN ĐTĐ,Q0551,Tại sao cần chọn bàn chải có đầu nhỏ khi đánh răng?,"Bàn chải có đầu nhỏ giúp dễ dàng len vào mọi ngóc ngách trong khoang miệng, đặc biệt là các răng hàm phía sau, giúp làm sạch hiệu quả và hạn chế bỏ sót mảng bám.",bàn chải đầu nhỏ; lý do bàn chải nhỏ; hiệu quả làm sạch; tiếp cận răng; làm sạch kỹ; răng hàm trong; vệ sinh răng
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ,Dự phòng và hướng dẫn chăm sóc răng miệng cho BN ĐTĐ,Q0552,Lông bàn chải nên có đặc điểm gì để chải răng hiệu quả và an toàn?,"Lông bàn chải nên mềm, mảnh và có đường kính nhỏ để làm sạch mảng bám mà không gây tổn thương nướu và men răng.",lông bàn chải; đặc điểm lông bàn chải; lông mềm; chải răng an toàn; hiệu quả làm sạch; không gây tổn thương; chăm sóc nướu
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ,Dự phòng và hướng dẫn chăm sóc răng miệng cho BN ĐTĐ,Q0553,Bao lâu nên thay bàn chải đánh răng?,"Nên thay bàn chải mỗi 3 tháng hoặc sớm hơn nếu lông bàn chải bị cong, xơ hoặc sờn để đảm bảo hiệu quả làm sạch.",thay bàn chải; thời gian thay bàn chải; khi nào thay bàn chải; tần suất thay bàn chải; bàn chải mới; vệ sinh răng miệng
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ,Dự phòng và hướng dẫn chăm sóc răng miệng cho BN ĐTĐ,Q0554,Có sự khác biệt lớn giữa bàn chải điện và bàn chải thường không?,"Nếu chải răng đúng cách thì hiệu quả của bàn chải điện và bàn chải thường là tương đương, tuy nhiên bàn chải điện tiện lợi hơn với một số đối tượng.",bàn chải điện; bàn chải thường; khác biệt bàn chải; so sánh bàn chải; ưu nhược điểm; hiệu quả chải răng
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ,Dự phòng và hướng dẫn chăm sóc răng miệng cho BN ĐTĐ,Q0555,Những ai nên dùng bàn chải điện thay vì bàn chải thường?,"Bàn chải điện phù hợp với trẻ em, người khó cử động tay hoặc bệnh nhân đang mang khí cụ chỉnh nha, giúp làm sạch dễ dàng hơn.",ai nên dùng; dùng bàn chải điện; chỉ định bàn chải điện; bàn chải điện phù hợp; đối tượng sử dụng; bệnh nhân ĐTĐ
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ,Dự phòng và hướng dẫn chăm sóc răng miệng cho BN ĐTĐ,Q0556,Việc chọn đúng bàn chải mang lại lợi ích gì?,"Giúp làm sạch răng hiệu quả, loại bỏ mảng bám, phòng ngừa sâu răng và viêm nướu, đồng thời bảo vệ nướu và men răng.",lợi ích bàn chải; chọn đúng bàn chải; vệ sinh hiệu quả; phòng ngừa bệnh; răng miệng khỏe; giảm viêm nướu; chăm sóc ĐTĐ
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ,Dự phòng và hướng dẫn chăm sóc răng miệng cho BN ĐTĐ,Q0557,Thời gian tối thiểu cho mỗi lần chải răng là bao lâu?,Ít nhất 2 phút để đảm bảo làm sạch đủ tất cả các bề mặt răng và khoang miệng.,thời gian chải răng; chải răng bao lâu; thời gian tối thiểu; đánh răng đủ; vệ sinh răng; chăm sóc răng
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ,Dự phòng và hướng dẫn chăm sóc răng miệng cho BN ĐTĐ,Q0558,Mỗi ngày nên chải răng bao nhiêu lần?,Ít nhất 2 lần/ngày: buổi sáng sau khi ăn và buổi tối trước khi đi ngủ.,chải răng bao nhiêu lần; tần suất chải răng; số lần chải răng; đánh răng mỗi ngày; vệ sinh răng; chăm sóc răng
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ,Dự phòng và hướng dẫn chăm sóc răng miệng cho BN ĐTĐ,Q0559,Nên chải răng vào những thời điểm nào trong ngày?,Buổi sáng sau khi ăn và buổi tối trước khi đi ngủ để loại bỏ mảng bám và ngăn ngừa vi khuẩn phát triển.,thời điểm chải răng; chải răng khi nào; đánh răng thời gian; vệ sinh răng miệng; sau ăn; trước ngủ
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ,Dự phòng và hướng dẫn chăm sóc răng miệng cho BN ĐTĐ,Q0560,Khi chải răng nên cầm bàn chải như thế nào?,"Cầm chắc gọn trong lòng bàn tay, có điểm tựa để kiểm soát lực và hướng chải, tránh gây tổn thương nướu và men răng.",cầm bàn chải; cách chải răng; kỹ thuật chải răng; hướng dẫn chải răng; tư thế bàn chải; vệ sinh răng miệng
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ,Dự phòng và hướng dẫn chăm sóc răng miệng cho BN ĐTĐ,Q0561,Có nên dùng lực mạnh khi chải răng không?,"Không nên, vì dùng lực mạnh có thể làm mòn men răng và tụt nướu, nên chải nhẹ nhàng với áp lực vừa phải.",lực chải răng; chải răng mạnh; áp lực chải răng; hư hại răng; chải răng đúng lực; tổn thương lợi
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ,Dự phòng và hướng dẫn chăm sóc răng miệng cho BN ĐTĐ,Q0562,Khi chải răng cần làm sạch những mặt nào của răng?,"Cần chải sạch mặt ngoài, mặt trong và mặt nhai của răng để loại bỏ mảng bám toàn diện.",mặt răng; làm sạch răng; các mặt răng; vị trí chải răng; vệ sinh răng; mặt nhai; mặt ngoài; mặt trong
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ,Dự phòng và hướng dẫn chăm sóc răng miệng cho BN ĐTĐ,Q0563,Có cần chải lưỡi không?,"Có, vì vi khuẩn và mảng bám tích tụ trên lưỡi có thể gây hôi miệng và ảnh hưởng đến sức khỏe răng miệng.",chải lưỡi; vệ sinh lưỡi; làm sạch lưỡi; lợi ích chải lưỡi; cạo lưỡi; chăm sóc lưỡi
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ,Dự phòng và hướng dẫn chăm sóc răng miệng cho BN ĐTĐ,Q0564,Có nên súc miệng ngay sau khi chải răng không?,Không nên súc miệng nhiều nước ngay sau khi chải răng vì làm giảm nồng độ Fluor và giảm hiệu quả bảo vệ răng.,súc miệng; súc miệng sau chải; súc miệng ngay; sau khi chải răng; dùng nước súc miệng; kem đánh răng
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ,Dự phòng và hướng dẫn chăm sóc răng miệng cho BN ĐTĐ,Q0565,Vì sao không nên súc miệng nhiều nước ngay sau khi chải răng?,"Fluor trong kem đánh răng cần thời gian tiếp xúc với răng để phát huy tác dụng bảo vệ men răng, việc súc nước ngay sẽ làm trôi mất.",súc miệng nhiều nước; sau chải răng; giữ fluoride; kem đánh răng; bảo vệ men răng; chống sâu răng; tác dụng fluoride; hiệu quả kem đánh răng
